,epoch,theta,train_loss,train_accuracy,validation_loss,validation_accuracy,test_accuracy,ranks,# effective parameters,cr_test,# effective parameters train,cr_train
28,28,0.11,0.3148693144321441,0.9237344264984132,0.8913062214851379,0.6906848549842834,0.6947651505470276,"[15, 46, 7, 10]",40175,0.906678281068525,42665,0.9008943089430894
29,29,0.11,0.4587790668010711,0.8554179072380066,0.3694615662097931,0.8905254602432251,0.8885350823402405,"[15, 46, 7, 10]",40175,0.906678281068525,42665,0.9008943089430894
30,30,0.11,0.2885421812534332,0.9132834672927856,0.4862948060035705,0.8316084742546082,0.833299994468689,"[15, 46, 7, 10]",40175,0.906678281068525,42665,0.9008943089430894
31,31,0.11,0.263952225446701,0.9193581938743592,0.3492836356163025,0.8893311619758606,0.8978900909423828,"[15, 46, 7, 10]",40175,0.906678281068525,42665,0.9008943089430894
32,32,0.11,0.3246094882488251,0.9066696166992188,0.5374680161476135,0.8265325427055359,0.8298165798187256,"[15, 46, 7, 10]",40175,0.906678281068525,42665,0.9008943089430894
33,33,0.11,0.4195156395435333,0.873921275138855,0.3671894073486328,0.8887339234352112,0.8872413039207458,"[15, 46, 7, 10]",40175,0.906678281068525,42665,0.9008943089430894
34,34,0.11,0.2200675159692764,0.9339239597320556,0.6459037661552429,0.7922971248626709,0.7969744205474854,"[15, 46, 7, 10]",40175,0.906678281068525,42665,0.9008943089430894
35,35,0.11,0.2413532584905624,0.9334849715232848,0.2690510153770447,0.9177945852279664,0.9217756390571594,"[15, 46, 7, 10]",40175,0.906678281068525,42665,0.9008943089430894
36,36,0.11,0.1862457394599914,0.943315327167511,0.2404224276542663,0.9227705597877502,0.92197448015213,"[15, 46, 7, 10]",40175,0.906678281068525,42665,0.9008943089430894
37,37,0.11,0.2509917616844177,0.9368812441825868,0.3202627301216125,0.8916199207305908,0.8961981534957886,"[15, 46, 7, 10]",40175,0.906678281068525,42665,0.9008943089430894
38,38,0.11,0.1973831206560135,0.9376808404922484,0.3130626082420349,0.9051553606987,0.9124202728271484,"[15, 46, 7, 10]",40175,0.906678281068525,42665,0.9008943089430894
39,39,0.11,0.3563778698444366,0.911085844039917,0.4082658886909485,0.8753981590270996,0.880971372127533,"[15, 46, 7, 10]",40175,0.906678281068525,42665,0.9008943089430894
40,40,0.11,0.3086321949958801,0.9075486063957214,0.3025008141994476,0.9063495993614196,0.9072453379631042,"[15, 46, 7, 10]",40175,0.906678281068525,42665,0.9008943089430894
41,41,0.11,0.2490901798009872,0.9273706078529358,0.2367955595254898,0.9270499348640442,0.9327229261398317,"[15, 46, 7, 10]",40175,0.906678281068525,42665,0.9008943089430894
42,42,0.11,0.2504206299781799,0.925950825214386,0.3775663673877716,0.881170392036438,0.8802747130393982,"[15, 46, 7, 10]",40175,0.906678281068525,42665,0.9008943089430894
43,43,0.11,0.25079345703125,0.9269508719444276,1.4033275842666626,0.6095740795135498,0.6148487329483032,"[15, 46, 7, 10]",40175,0.906678281068525,42665,0.9008943089430894
44,44,0.11,0.4878595769405365,0.8700641393661499,0.3581745624542236,0.8863455057144165,0.8869426250457764,"[15, 46, 7, 10]",40175,0.906678281068525,42665,0.9008943089430894
45,45,0.11,0.2506092488765716,0.9221946001052856,0.293542206287384,0.9106286764144896,0.9107282161712646,"[15, 46, 7, 10]",40175,0.906678281068525,42665,0.9008943089430894
46,46,0.11,0.2161804288625717,0.9332649111747742,0.2082379013299942,0.9353104829788208,0.9385945796966552,"[15, 46, 7, 10]",40175,0.906678281068525,42665,0.9008943089430894
47,47,0.11,0.1978088468313217,0.9387797713279724,0.3556832373142242,0.8922172784805298,0.895004153251648,"[15, 46, 7, 10]",40175,0.906678281068525,42665,0.9008943089430894
48,48,0.11,0.2057334333658218,0.9387193918228148,0.2035418450832367,0.9358077049255372,0.9358080625534058,"[15, 46, 7, 10]",40175,0.906678281068525,42665,0.9008943089430894
