,epoch,theta,train_loss,train_accuracy,validation_loss,validation_accuracy,test_accuracy,ranks,# effective parameters,cr_test,# effective parameters train,cr_train
10,10,0.11,0.4502632617950439,0.8819520473480225,0.4393088817596435,0.8643510341644287,0.8600716590881348,"[16, 45, 113, 10]",177470,0.5877584204413473,192620,0.5525667828106853
11,11,0.11,0.3126079142093658,0.9074085354804992,0.6991968154907227,0.7605494856834412,0.7624404430389404,"[16, 45, 108, 10]",170970,0.6028571428571429,185015,0.5702322880371661
12,12,0.11,0.6193534731864929,0.833000123500824,0.5415054559707642,0.837579607963562,0.8376791477203369,"[16, 45, 101, 10]",161870,0.6239953542392567,174452,0.5947688734030198
13,13,0.11,0.5336604118347168,0.8489443063735962,0.4886475205421448,0.8430534601211548,0.8462379574775696,"[16, 45, 95, 10]",154070,0.6421138211382114,165476,0.6156190476190476
14,14,0.11,0.5156460404396057,0.8649287223815918,0.3840460479259491,0.887937605381012,0.884952187538147,"[16, 45, 87, 10]",143670,0.6662717770034843,153620,0.6431591173054587
15,15,0.11,0.4204950034618377,0.891383707523346,0.288407027721405,0.9166001081466676,0.9165009260177612,"[16, 45, 83, 10]",138470,0.6783507549361207,147740,0.6568176538908246
16,16,0.11,0.3545787930488586,0.895020067691803,0.3833459913730621,0.8833597302436829,0.8819665312767029,"[16, 45, 78, 10]",131970,0.6934494773519164,140435,0.6737862950058072
17,17,0.11,0.2888731062412262,0.9137625098228456,0.3152194917201996,0.9051553606987,0.904458463191986,"[16, 45, 74, 10]",126770,0.7055284552845529,134627,0.6872775842044134
18,18,0.11,0.2389728128910064,0.9279494881629944,0.243666261434555,0.9285427927970886,0.9313294887542723,"[16, 45, 72, 10]",124170,0.7115679442508711,131735,0.6939953542392567
19,19,0.11,0.2257872521877288,0.9322052001953124,1.2650548219680786,0.6349521279335022,0.6284829378128052,"[16, 45, 69, 10]",120270,0.7206271777003485,127412,0.7040371660859466
20,20,0.11,0.3184967041015625,0.9197571873664856,0.3337778151035309,0.8972926735877991,0.8925158381462097,"[16, 45, 67, 10]",117670,0.7266666666666667,124540,0.7107084785133566
21,21,0.11,0.231462076306343,0.9299073219299316,0.2350796163082122,0.9259551763534546,0.9284436702728271,"[16, 45, 64, 10]",113770,0.735725900116144,120247,0.7206806039488967
22,22,0.11,0.2046262174844741,0.9373809695243835,0.2183430939912796,0.9362064003944396,0.9364053606987,"[16, 45, 62, 10]",111170,0.7417653890824623,117395,0.7273054587688734
23,23,0.11,0.1904395669698715,0.9419766068458556,0.228778675198555,0.9336184859275818,0.9336183667182922,"[16, 45, 60, 10]",108570,0.7478048780487805,114551,0.7339117305458769
24,24,0.11,0.1895452141761779,0.9414776563644408,0.1980901211500167,0.9397889375686646,0.9426751732826232,"[16, 45, 58, 10]",105970,0.7538443670150987,111715,0.740499419279907
25,25,0.11,0.2366445660591125,0.9362624287605286,0.2339946627616882,0.9303343296051024,0.9301354289054872,"[16, 45, 55, 10]",102070,0.7629036004645761,107476,0.7503461091753775
26,26,0.11,0.2837902009487152,0.9322860836982728,0.2510000765323639,0.9211781620979308,0.9247609376907348,"[16, 45, 52, 10]",98170,0.7719628339140534,103255,0.760150987224158
27,27,0.11,0.1751967221498489,0.9471726417541504,0.2727561593055725,0.9186901450157166,0.9210787415504456,"[16, 45, 49, 10]",94270,0.7810220673635307,99052,0.7699140534262485
28,28,0.11,0.1730135828256607,0.9476513266563416,0.278256207704544,0.9175952076911926,0.9154059886932372,"[16, 45, 47, 10]",91670,0.787061556329849,96260,0.7763995354239257
29,29,0.11,0.1728818565607071,0.9479907751083374,0.2054642587900161,0.9357085227966307,0.939092457294464,"[16, 45, 46, 10]",90370,0.7900813008130081,94867,0.7796353077816492
30,30,0.11,0.1604243665933609,0.9498294591903688,0.1542717814445495,0.9530254006385804,0.9556130766868592,"[16, 45, 43, 10]",86470,0.7991405342624855,90700,0.78931475029036
31,31,0.11,0.1593129187822342,0.95110821723938,0.18866927921772,0.941082775592804,0.943670392036438,"[16, 45, 41, 10]",83870,0.8051800232288038,87932,0.7957444831591173
32,32,0.11,0.1551386415958404,0.9530266523361206,0.1462445110082626,0.95620995759964,0.9563100934028624,"[16, 45, 39, 10]",81270,0.811219512195122,85172,0.8021556329849013
33,33,0.11,0.1526295393705368,0.9525873064994812,0.1589788794517517,0.95392107963562,0.9554139375686646,"[16, 45, 37, 10]",78670,0.8172590011614402,82420,0.808548199767712
34,34,0.11,0.1431059539318084,0.9557644724845886,0.1445108652114868,0.9563098549842834,0.9553146958351136,"[16, 45, 36, 10]",77370,0.8202787456445992,81047,0.8117375145180024
35,35,0.11,0.1421587169170379,0.9560837745666504,0.3423596918582916,0.8879377841949463,0.8847532868385315,"[16, 45, 34, 10]",74770,0.8263182346109176,78307,0.818102206736353
36,36,0.11,0.2840851247310638,0.9364214539527892,0.2091950476169586,0.9367036819458008,0.9325238466262816,"[16, 45, 31, 10]",70870,0.8353774680603949,74212,0.8276144018583043
37,37,0.11,0.1589621752500534,0.9499691724777222,0.1615723073482513,0.9493433237075806,0.9514331221580504,"[16, 45, 29, 10]",68270,0.8414169570267132,71492,0.8339326364692219
38,38,0.11,0.1428210884332656,0.9549058675765992,0.145419105887413,0.9555134773254396,0.956906795501709,"[16, 45, 28, 10]",66970,0.8444367015098723,70135,0.8370847851335657
39,39,0.11,0.143317624926567,0.955064594745636,0.1351398974657058,0.9583002924919128,0.9592953324317932,"[16, 45, 26, 10]",64370,0.8504761904761905,67427,0.8433751451800232
40,40,0.11,0.1354348808526992,0.9573825001716614,0.136742502450943,0.960489809513092,0.9584988355636596,"[16, 45, 25, 10]",63070,0.8534959349593496,66076,0.846513356562137
41,41,0.11,0.137804627418518,0.9570031762123108,2.8558590412139893,0.5516520142555237,0.5500597953796387,"[16, 45, 24, 10]",61770,0.8565156794425087,64727,0.8496469221835076
42,42,0.11,0.291065514087677,0.9242733120918274,0.2278588116168975,0.9288415908813475,0.9274482131004332,"[16, 45, 24, 10]",61770,0.8565156794425087,64727,0.8496469221835076
43,43,0.11,0.2232389450073242,0.9401991963386536,0.1854290068149566,0.9432722926139832,0.9405851364135742,"[16, 45, 24, 10]",61770,0.8565156794425087,64727,0.8496469221835076
44,44,0.11,0.1392972618341446,0.9565033912658693,0.1507557928562164,0.9565088748931884,0.9572054147720336,"[16, 45, 24, 10]",61770,0.8565156794425087,64727,0.8496469221835076
45,45,0.11,0.1350085288286209,0.9587014317512512,0.136308804154396,0.957105815410614,0.9601911306381226,"[16, 45, 23, 10]",60470,0.8595354239256678,63380,0.8527758420441347
46,46,0.11,0.1267191618680954,0.9609789848327636,0.2641030848026275,0.9179935455322266,0.914908230304718,"[16, 45, 23, 10]",60470,0.8595354239256678,63380,0.8527758420441347
47,47,0.11,0.1450058072805404,0.9539051651954652,0.1613929718732834,0.95183128118515,0.9526273012161256,"[16, 45, 23, 10]",60470,0.8595354239256678,63380,0.8527758420441347
48,48,0.11,0.3151071965694427,0.9231945872306824,0.2287846058607101,0.9262539148330688,0.9270501732826232,"[16, 45, 22, 10]",59170,0.862555168408827,62035,0.8559001161440186
49,49,0.11,0.1599437296390533,0.9513282179832458,0.2547450661659241,0.91978520154953,0.9144107103347778,"[16, 45, 20, 10]",56570,0.8685946573751452,59351,0.8621347270615564
50,50,0.11,0.1491942703723907,0.9540262818336488,0.1410949528217315,0.9572057127952576,0.9582006335258484,"[16, 45, 19, 10]",55270,0.8716144018583043,58012,0.8652450638792102
51,51,0.11,1.1738852262496948,0.7517183423042297,0.4224292337894439,0.8702231645584106,0.86116623878479,"[16, 45, 20, 10]",56570,0.8685946573751452,59351,0.8621347270615564
52,52,0.11,0.3306977450847626,0.8971776962280273,0.3755358457565307,0.8796775937080383,0.8771892189979553,"[16, 45, 20, 10]",56570,0.8685946573751452,59351,0.8621347270615564
53,53,0.11,0.2677078545093536,0.9172990322113036,0.2728312909603119,0.9207799434661864,0.9159034490585328,"[16, 45, 20, 10]",56570,0.8685946573751452,59351,0.8621347270615564
54,54,0.11,0.2415240705013275,0.9252322912216188,0.2521515488624573,0.9182921051979064,0.9167991280555724,"[16, 45, 20, 10]",56570,0.8685946573751452,59351,0.8621347270615564
55,55,0.11,0.2242243587970733,0.929748237133026,0.2654983103275299,0.9193869829177856,0.9173964262008668,"[16, 45, 20, 10]",56570,0.8685946573751452,59351,0.8621347270615564
56,56,0.11,0.2158185094594955,0.9328849911689758,0.3372648656368255,0.8883358836174011,0.8928141593933105,"[16, 45, 20, 10]",56570,0.8685946573751452,59351,0.8621347270615564
57,57,0.11,0.2126135379076004,0.9320068955421448,0.7495437264442444,0.7664210200309753,0.765027642250061,"[16, 45, 20, 10]",56570,0.8685946573751452,59351,0.8621347270615564
58,58,0.11,0.3953425884246826,0.8889862298965454,0.7081180810928345,0.7679140567779541,0.7676154375076294,"[16, 45, 20, 10]",56570,0.8685946573751452,59351,0.8621347270615564
59,59,0.11,0.2163693904876709,0.933504581451416,0.2150775790214538,0.9331209659576416,0.9299360513687134,"[16, 45, 20, 10]",56570,0.8685946573751452,59351,0.8621347270615564
60,60,0.11,0.1941023916006088,0.9390597343444824,0.2532575130462646,0.9271494746208192,0.9227705001831056,"[16, 45, 20, 10]",56570,0.8685946573751452,59351,0.8621347270615564
61,61,0.11,0.1901412606239318,0.9414372444152832,0.2545644640922546,0.9211782217025756,0.9159037470817566,"[16, 45, 20, 10]",56570,0.8685946573751452,59351,0.8621347270615564
62,62,0.11,0.186477705836296,0.9422965049743652,0.2217670530080795,0.931528389453888,0.9312296509742736,"[16, 45, 20, 10]",56570,0.8685946573751452,59351,0.8621347270615564
63,63,0.11,0.4347292184829712,0.9056501388549804,0.2647519409656524,0.9189884662628174,0.9172968864440918,"[16, 45, 20, 10]",56570,0.8685946573751452,59351,0.8621347270615564
64,64,0.11,0.2228346616029739,0.9309862852096558,0.2153819799423217,0.932424247264862,0.932225227355957,"[16, 45, 20, 10]",56570,0.8685946573751452,59351,0.8621347270615564
65,65,0.11,0.210509181022644,0.9372612237930298,0.2370401322841644,0.9234672784805298,0.9248605370521544,"[16, 45, 20, 10]",56570,0.8685946573751452,59351,0.8621347270615564
66,66,0.11,0.3185971975326538,0.9214558005332948,0.2343289107084274,0.9305330514907836,0.9266519546508788,"[16, 45, 20, 10]",56570,0.8685946573751452,59351,0.8621347270615564
67,67,0.11,0.2116244286298751,0.9350433349609376,0.3230223059654236,0.8988851308822632,0.8999801874160767,"[16, 45, 20, 10]",56570,0.8685946573751452,59351,0.8621347270615564
68,68,0.11,0.2009390294551849,0.936741292476654,0.1827408671379089,0.9431726932525636,0.9431725144386292,"[16, 45, 20, 10]",56570,0.8685946573751452,59351,0.8621347270615564
69,69,0.11,0.1879442185163498,0.942356824874878,0.3099136650562286,0.9017714262008668,0.9017716646194458,"[16, 45, 20, 10]",56570,0.8685946573751452,59351,0.8621347270615564
70,70,0.11,0.2151005119085312,0.9341437816619872,0.2426768839359283,0.923467218875885,0.923466980457306,"[16, 45, 20, 10]",56570,0.8685946573751452,59351,0.8621347270615564
71,71,0.11,0.2852395474910736,0.9255719184875488,0.2215595692396164,0.933220624923706,0.931030809879303,"[16, 45, 20, 10]",56570,0.8685946573751452,59351,0.8621347270615564
72,72,0.11,0.2548159062862396,0.9317260384559632,0.2960629761219024,0.9067471623420716,0.9028662443161012,"[16, 45, 20, 10]",56570,0.8685946573751452,59351,0.8621347270615564
73,73,0.11,0.2024152725934982,0.9381003975868224,0.2661440372467041,0.9193868041038512,0.9182918667793274,"[16, 45, 20, 10]",56570,0.8685946573751452,59351,0.8621347270615564
74,74,0.11,0.1920989453792572,0.9409377574920654,0.1814818531274795,0.9436702132225036,0.9441680312156676,"[16, 45, 20, 10]",56570,0.8685946573751452,59351,0.8621347270615564
75,75,0.11,0.197080597281456,0.9383997917175292,0.2025725990533828,0.9388928413391112,0.9354098439216614,"[16, 45, 20, 10]",56570,0.8685946573751452,59351,0.8621347270615564
76,76,0.11,0.1989377588033676,0.9385596513748168,0.1977333724498748,0.9413809776306152,0.9399880170822144,"[16, 45, 20, 10]",56570,0.8685946573751452,59351,0.8621347270615564
77,77,0.11,0.2073713392019271,0.9348832964897156,3.3183484077453613,0.4856688380241394,0.4881567656993866,"[16, 45, 20, 10]",56570,0.8685946573751452,59351,0.8621347270615564
78,78,0.11,0.2222371697425842,0.9317061901092528,0.2013248801231384,0.9394900798797609,0.9374996423721312,"[16, 45, 20, 10]",56570,0.8685946573751452,59351,0.8621347270615564
79,79,0.11,0.2381710261106491,0.9291485548019408,0.5261085033416748,0.8390725255012512,0.8343948721885681,"[16, 45, 20, 10]",56570,0.8685946573751452,59351,0.8621347270615564
80,80,0.11,0.3746853768825531,0.902612328529358,0.3600304722785949,0.8821654915809631,0.8826633095741272,"[16, 45, 20, 10]",56570,0.8685946573751452,59351,0.8621347270615564
81,81,0.11,0.8134975433349609,0.7955957651138306,0.4938313961029053,0.8397690057754517,0.8366839289665222,"[16, 45, 20, 10]",56570,0.8685946573751452,59351,0.8621347270615564
82,82,0.11,0.3456947207450866,0.8899450898170471,0.3393202424049377,0.8968950510025024,0.8908244967460632,"[16, 45, 20, 10]",56570,0.8685946573751452,59351,0.8621347270615564
83,83,0.11,0.3768686950206756,0.8915032148361206,0.3505103290081024,0.8936105370521545,0.8910232186317444,"[16, 45, 20, 10]",56570,0.8685946573751452,59351,0.8621347270615564
84,84,0.11,0.3020626008510589,0.913743019104004,0.3211681544780731,0.9009751081466676,0.8985865116119385,"[16, 45, 20, 10]",56570,0.8685946573751452,59351,0.8621347270615564
85,85,0.11,0.2289475053548813,0.9281892776489258,0.2243851572275161,0.9309312105178832,0.9345137476921082,"[16, 45, 20, 10]",56570,0.8685946573751452,59351,0.8621347270615564
86,86,0.11,0.3094700276851654,0.9106251001358032,0.3516276180744171,0.8877385854721069,0.8905252814292908,"[16, 45, 20, 10]",56570,0.8685946573751452,59351,0.8621347270615564
87,87,0.11,0.8838260173797607,0.7806499004364014,0.4147472977638244,0.863554835319519,0.8672373294830322,"[16, 45, 20, 10]",56570,0.8685946573751452,59351,0.8621347270615564
88,88,0.11,0.3299240171909332,0.8979777693748474,0.6651000380516052,0.7979696393013,0.7971736192703247,"[16, 45, 20, 10]",56570,0.8685946573751452,59351,0.8621347270615564
89,89,0.11,0.2790136933326721,0.9139219522476196,0.2814370989799499,0.910529375076294,0.9149083495140076,"[16, 45, 20, 10]",56570,0.8685946573751452,59351,0.8621347270615564
90,90,0.11,0.3539705276489258,0.9024129509925842,0.2711871862411499,0.9178939461708068,0.9201829433441162,"[16, 45, 20, 10]",56570,0.8685946573751452,59351,0.8621347270615564
91,91,0.11,0.376251608133316,0.8834910988807678,0.3543068766593933,0.8848525285720825,0.8883357644081116,"[16, 45, 20, 10]",56570,0.8685946573751452,59351,0.8621347270615564
92,92,0.11,0.3250908851623535,0.8986369371414185,0.4070931375026703,0.8769904971122742,0.8747013211250305,"[16, 45, 20, 10]",56570,0.8685946573751452,59351,0.8621347270615564
93,93,0.11,0.3064814209938049,0.9030126929283142,0.2806084156036377,0.9105294942855836,0.910330295562744,"[16, 45, 20, 10]",56570,0.8685946573751452,59351,0.8621347270615564
94,94,0.11,0.261017769575119,0.9201367497444152,0.2681085169315338,0.9160031080245972,0.9177944660186768,"[16, 45, 20, 10]",56570,0.8685946573751452,59351,0.8621347270615564
95,95,0.11,0.2512978017330169,0.9220750331878662,0.2557534873485565,0.915903389453888,0.9178939461708068,"[16, 45, 20, 10]",56570,0.8685946573751452,59351,0.8621347270615564
96,96,0.11,0.2388194352388382,0.9251518845558168,0.2588396072387695,0.9152068495750428,0.9169982671737672,"[16, 45, 20, 10]",56570,0.8685946573751452,59351,0.8621347270615564
97,97,0.11,0.2215387970209121,0.9312666654586792,0.2522918879985809,0.9218748211860656,0.9246614575386048,"[16, 45, 20, 10]",56570,0.8685946573751452,59351,0.8621347270615564
98,98,0.11,0.2150071859359741,0.9333646297454834,0.2163307815790176,0.9318271279335022,0.9323245286941528,"[16, 45, 20, 10]",56570,0.8685946573751452,59351,0.8621347270615564
