,epoch,theta,train_loss,train_accuracy,validation_loss,validation_accuracy,test_accuracy,ranks,# effective parameters,cr_test,# effective parameters train,cr_train
13,13,0.2,0.4059878587722778,0.8792152404785156,0.4238324165344238,0.8708199858665466,0.8625595569610596,"[11, 20, 14, 10]",34795,0.9191753774680604,35612,0.9172775842044135
14,14,0.2,0.3574088215827942,0.8939008712768555,0.3235947489738464,0.9022691249847412,0.8978900909423828,"[11, 20, 14, 10]",34795,0.9191753774680604,35612,0.9172775842044135
15,15,0.2,0.3139141798019409,0.9065489768981934,0.2779838144779205,0.9182920455932616,0.9125201106071472,"[11, 20, 14, 10]",34795,0.9191753774680604,35612,0.9172775842044135
16,16,0.2,0.2854698300361633,0.9163808226585388,0.3886658549308777,0.8746021389961243,0.8730093836784363,"[11, 20, 14, 10]",34795,0.9191753774680604,35612,0.9172775842044135
17,17,0.2,0.2706457078456878,0.9212756752967834,0.2476874589920044,0.9290404319763184,0.9248605370521544,"[11, 20, 14, 10]",34795,0.9191753774680604,35612,0.9172775842044135
18,18,0.2,0.260178655385971,0.92361319065094,0.2779289782047272,0.9152069687843324,0.9143111705780028,"[11, 20, 14, 10]",34795,0.9191753774680604,35612,0.9172775842044135
19,19,0.2,0.2435958832502365,0.9287082552909852,0.3293011486530304,0.8951034545898438,0.8967954516410828,"[11, 20, 14, 10]",34795,0.9191753774680604,35612,0.9172775842044135
20,20,0.2,0.4163235127925873,0.8707439303398132,0.4784236550331116,0.8560905456542969,0.8515127301216125,"[11, 20, 14, 10]",34795,0.9191753774680604,35612,0.9172775842044135
21,21,0.2,0.4543502628803253,0.8561577796936035,0.3756831586360931,0.8755970597267151,0.870222806930542,"[11, 20, 14, 10]",34795,0.9191753774680604,35612,0.9172775842044135
22,22,0.2,0.2569594085216522,0.9249526858329772,0.2660142481327057,0.9211783409118652,0.9148089289665222,"[11, 20, 14, 10]",34795,0.9191753774680604,35612,0.9172775842044135
23,23,0.2,0.2276497781276703,0.932046115398407,0.2114937752485275,0.9385948181152344,0.9308318495750428,"[11, 20, 14, 10]",34795,0.9191753774680604,35612,0.9172775842044135
24,24,0.2,0.2102092504501342,0.9372206330299376,0.1970668584108352,0.9426750540733336,0.935708463191986,"[11, 20, 14, 10]",34795,0.9191753774680604,35612,0.9172775842044135
25,25,0.2,0.2025235146284103,0.9393191933631896,0.1774093806743621,0.9465564489364624,0.94207763671875,"[11, 20, 14, 10]",34795,0.9191753774680604,35612,0.9172775842044135
26,26,0.2,0.1928394436836242,0.941996157169342,0.1636717617511749,0.9512342810630798,0.946357011795044,"[11, 20, 14, 10]",34795,0.9191753774680604,35612,0.9172775842044135
27,27,0.2,0.1894143670797348,0.9421162009239196,0.1846325397491455,0.946954607963562,0.9414810538291932,"[11, 20, 14, 10]",34795,0.9191753774680604,35612,0.9172775842044135
28,28,0.2,0.2307808250188827,0.9284090399742126,0.2598022818565368,0.9153061509132384,0.9084391593933104,"[11, 20, 14, 10]",34795,0.9191753774680604,35612,0.9172775842044135
29,29,0.2,0.2106832414865493,0.9353625774383544,0.1757161915302276,0.9499403238296508,0.943471133708954,"[11, 20, 14, 10]",34795,0.9191753774680604,35612,0.9172775842044135
30,30,0.2,0.1956583112478256,0.9405978322029114,0.1697377115488052,0.9493433833122252,0.946258008480072,"[11, 20, 14, 10]",34795,0.9191753774680604,35612,0.9172775842044135
31,31,0.2,0.1857539415359497,0.9448140859603882,0.1762614846229553,0.9422768354415894,0.9396894574165344,"[11, 20, 14, 10]",34795,0.9191753774680604,35612,0.9172775842044135
32,32,0.2,0.1775561273097992,0.9468331336975098,0.1632930636405944,0.9515326619148254,0.9443671107292176,"[11, 20, 14, 10]",34795,0.9191753774680604,35612,0.9172775842044135
33,33,0.2,0.1724952459335327,0.9480117559432985,0.1913581937551498,0.9387935400009156,0.9357085824012756,"[11, 20, 14, 10]",34795,0.9191753774680604,35612,0.9172775842044135
