,epoch,theta,train_loss,train_accuracy,validation_loss,validation_accuracy,test_accuracy,ranks,# effective parameters,cr_test,# effective parameters train,cr_train
28,28,0.15,0.2309963852167129,0.9420169591903688,0.1678663492202758,0.9494426250457764,0.9530254602432252,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
29,29,0.15,0.1641346365213394,0.9498896598815918,0.1996383219957351,0.9391916990280152,0.943471372127533,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
30,30,0.15,0.4437654614448547,0.8849698305130005,0.3674263954162597,0.8905254602432251,0.893013596534729,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
31,31,0.15,0.2709447741508484,0.9148815274238586,0.2642298936843872,0.916102647781372,0.9172967076301576,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
32,32,0.15,0.2665091753005981,0.9162803888320924,0.2338449656963348,0.92744779586792,0.9304336905479432,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
33,33,0.15,0.5015591979026794,0.884550154209137,0.809378981590271,0.7079020738601685,0.7074044942855835,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
34,34,0.15,0.2901622354984283,0.9099464416503906,0.2285844683647155,0.9321256279945374,0.9338175058364868,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
35,35,0.15,0.2264038175344467,0.9288292527198792,0.2809295952320099,0.9115247130393982,0.9130173921585084,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
36,36,0.15,0.20050710439682,0.938300371170044,0.5902783274650574,0.8038413524627686,0.8009555339813232,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
37,37,0.15,0.2119330316781997,0.9337234497070312,0.9087845087051392,0.7479103207588196,0.7442278265953064,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
38,38,0.15,0.2282975018024444,0.9309863448143004,0.2269879430532455,0.928542971611023,0.9334193468093872,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
39,39,0.15,0.1920141279697418,0.9418770670890808,0.1671119034290313,0.9500399231910706,0.9506369829177856,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
40,40,0.15,0.2708545327186584,0.926910638809204,0.5931798219680786,0.7918988466262817,0.7962778210639954,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
41,41,0.15,0.2065416723489761,0.9355030059814452,0.3475232124328613,0.8815685510635376,0.8823645114898682,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
42,42,0.15,0.2347326874732971,0.9259912371635436,0.2041008025407791,0.9394903779029846,0.9407840371131896,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
43,43,0.15,0.596257746219635,0.8463865518569946,0.6179618239402771,0.8043392896652222,0.8059314489364624,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
44,44,0.15,0.4472352564334869,0.8609519600868225,0.4070854485034942,0.87291020154953,0.8724123239517212,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
45,45,0.15,0.360617995262146,0.8889855146408081,0.4760785400867462,0.8422572612762451,0.8389728665351868,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
46,46,0.15,0.3426357507705688,0.8955798149108887,0.2755459547042846,0.9151076674461364,0.9169982671737672,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
47,47,0.15,0.2855429649353027,0.910565972328186,0.2596693038940429,0.9181925058364868,0.9195855855941772,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
48,48,0.15,0.2562113106250763,0.920395851135254,0.2358424961566925,0.9242632389068604,0.9283437728881836,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
49,49,0.15,0.2832579016685486,0.9165598154067992,0.4892426431179046,0.8448448777198792,0.8487260937690735,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
50,50,0.15,0.3103003203868866,0.915121853351593,0.4246073961257934,0.8680332899093628,0.8624603748321533,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
51,51,0.15,1.0053150653839111,0.8090625405311584,0.5547731518745422,0.8131966590881348,0.8124005794525146,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
52,52,0.15,0.5936182141304016,0.8258267641067505,0.5670846700668335,0.8253383040428162,0.8229497075080872,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
53,53,0.15,0.3812502920627594,0.8776963949203491,1.161303162574768,0.6504778265953064,0.6445065140724182,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
54,54,0.15,0.3663197457790375,0.8852094411849976,3.4241902828216557,0.4545184075832367,0.4545183777809143,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
55,55,0.15,0.5129396915435791,0.8619117736816406,0.4224693477153778,0.8690285086631775,0.8637540340423584,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
56,56,0.15,0.4388027489185333,0.8695444464683533,0.3389068841934204,0.8958001732826233,0.8989846110343933,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
57,57,0.15,0.3889153003692627,0.8868682980537415,0.2966842353343963,0.9109272360801696,0.9157047271728516,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
58,58,0.15,0.3000654876232147,0.9071283936500548,0.3369271457195282,0.8908236622810364,0.891819179058075,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
59,59,0.15,0.3212597370147705,0.9013140201568604,0.3083983063697815,0.90585196018219,0.9072450995445251,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
60,60,0.15,0.3479239642620086,0.9018933176994324,0.2768486440181732,0.9132164120674132,0.913415789604187,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
61,61,0.15,0.2590873539447784,0.9183777570724488,0.3949902951717376,0.8745021820068359,0.8786824345588684,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
62,62,0.15,0.2382778078317642,0.9263508915901184,0.3181370198726654,0.9019702076911926,0.9038614630699158,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
63,63,0.15,0.2985091209411621,0.917239785194397,0.3114622831344604,0.9053543210029602,0.906946301460266,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
64,64,0.15,0.305629551410675,0.909886360168457,0.2493654638528823,0.9240644574165344,0.927049994468689,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
65,65,0.15,0.2730489373207092,0.9165998697280884,1.0256041288375854,0.6481886506080627,0.6512739062309265,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
66,66,0.15,0.360850065946579,0.8928624987602234,0.3651421070098877,0.8889332413673401,0.8896299004554749,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
67,67,0.15,0.2753949165344238,0.9147220253944396,0.3555886745452881,0.8883360624313354,0.8900279998779297,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
68,68,0.15,0.2991490066051483,0.9079480171203612,0.3794900178909302,0.8815680742263794,0.881866991519928,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
69,69,0.15,0.2906908094882965,0.9092469811439514,0.2719386518001556,0.9169982671737672,0.9232680797576904,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
70,70,0.15,0.2505102753639221,0.9220752716064452,0.3963935971260071,0.8736065626144409,0.8749005794525146,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
71,71,0.15,0.2353739589452743,0.9268308877944946,0.3301475048065185,0.8891321420669556,0.8930135369300842,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
72,72,0.15,0.2279174178838729,0.9276095032691956,0.5630899667739868,0.8230490684509277,0.820760190486908,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
73,73,0.15,0.2143712788820266,0.9344040155410768,0.2538188695907593,0.9194863438606262,0.9169983863830566,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
74,74,0.15,0.4027420878410339,0.911025881767273,0.3638136088848114,0.8815685510635376,0.881866991519928,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
75,75,0.15,0.2346720546483993,0.9277299642562866,0.3013041615486145,0.902766764163971,0.9070461392402648,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
76,76,0.15,0.7180631160736084,0.8627918362617493,1.029174566268921,0.674263596534729,0.6737661361694336,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
77,77,0.15,0.3035842478275299,0.9045909643173218,0.2450567334890365,0.9259553551673888,0.9269505739212036,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
78,78,0.15,0.2532751262187958,0.920336663722992,0.6696320176124573,0.7890129089355469,0.7861265540122986,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
79,79,0.15,0.2325903624296188,0.9276097416877748,0.2272230237722396,0.9338170886039734,0.9357085824012756,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
80,80,0.15,0.2153545022010803,0.9310465455055236,0.209865540266037,0.9372013807296752,0.9384952187538148,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
81,81,0.15,0.3622689843177795,0.9105857014656068,4.730460166931152,0.315087616443634,0.3057324886322021,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
82,82,0.15,0.3549185395240783,0.8897855877876282,0.3070007562637329,0.902766764163971,0.9067475199699402,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
83,83,0.15,1.1069456338882446,0.7484405040740967,0.4355827867984772,0.8625594973564148,0.8616641759872437,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
84,84,0.15,0.4487143754959106,0.8541192412376404,0.541671097278595,0.8266322016716003,0.8276274800300598,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
85,85,0.15,0.359025239944458,0.8857296109199524,0.3254692852497101,0.9003779888153076,0.9006764888763428,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
86,86,0.15,0.3066996037960052,0.9050308465957642,0.3225910067558288,0.9033641815185548,0.9023685455322266,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
87,87,0.15,0.3267783224582672,0.8965991735458374,0.4528670310974121,0.8514134883880615,0.8506168127059937,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
88,88,0.15,0.3277454972267151,0.8949801325798035,0.3687449097633362,0.8897292613983154,0.8845541477203369,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
89,89,0.15,0.3630305528640747,0.8978977203369141,0.5499624013900757,0.8213574886322021,0.8199642300605774,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
90,90,0.15,0.3376415371894836,0.8971784114837646,0.6295943260192871,0.7992634177207947,0.7944867610931396,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
91,91,0.15,0.271521121263504,0.9160205125808716,0.282068133354187,0.9101313948631288,0.9146095514297484,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
92,92,0.15,0.2584052979946136,0.9193776845932008,0.6589806079864502,0.7979696989059448,0.7929935455322266,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
93,93,0.15,0.2909850478172302,0.9094265699386596,0.2805423438549042,0.9123204946517944,0.9161028265953064,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
94,94,0.15,0.3412469327449798,0.9020935297012328,0.3893325626850128,0.8724126815795898,0.8752986788749695,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
95,95,0.15,0.288375973701477,0.9078880548477172,0.6178417801856995,0.8010549545288086,0.7992635369300842,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
96,96,0.15,0.2537048757076263,0.9219743609428406,0.2342518866062164,0.927049994468689,0.9327228665351868,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
97,97,0.15,0.2596453428268432,0.9189576506614684,0.4620060324668884,0.8559913039207458,0.8488253951072693,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
98,98,0.15,0.2630204856395721,0.9180787205696106,0.2996261417865753,0.9049561619758606,0.9075434803962708,"[13, 31, 12, 10]",38335,0.910952380952381,39709,0.907760743321719
