,epoch,theta,train_loss,train_accuracy,validation_loss,validation_accuracy,ranks,# effective parameters,# effective parameters train,cr_train,cr_test
70,70,0.2,1.4815902709960938,0.9805187020460364,1.4908223152160645,0.970740445859873,"[10, 20, 7, 10]",25650,26299,0.938910569105691,0.9404181184668989
71,71,0.2,1.4816503524780271,0.9806186061381084,1.4902762174606323,0.9707404458598732,"[10, 20, 7, 10]",25650,26299,0.938910569105691,0.9404181184668989
72,72,0.2,1.4812023639678955,0.981118126598466,1.4911293983459473,0.970441878980892,"[10, 20, 7, 10]",25650,26299,0.938910569105691,0.9404181184668989
73,73,0.2,1.4838911294937134,0.9784606777493626,1.4936398267745972,0.9679538216560511,"[10, 20, 7, 10]",25650,26299,0.938910569105691,0.9404181184668989
74,74,0.2,1.499706745147705,0.9623361572890048,1.4986274242401123,0.963276273885351,"[10, 20, 7, 10]",25650,26299,0.938910569105691,0.9404181184668989
75,75,0.2,1.5019630193710327,0.960957480818417,1.5134586095809937,0.9482484076433126,"[10, 20, 7, 10]",25650,26299,0.938910569105691,0.9404181184668989
76,76,0.2,1.500226616859436,0.9623761189258352,1.5049564838409424,0.9571058917197452,"[10, 20, 7, 10]",25650,26299,0.938910569105691,0.9404181184668989
77,77,0.2,1.493065595626831,0.9697890025575462,1.5020679235458374,0.9600915605095548,"[10, 20, 7, 10]",25650,26299,0.938910569105691,0.9404181184668989
78,78,0.2,1.4896067380905151,0.9727661445012812,1.4973411560058594,0.964470541401274,"[10, 20, 7, 10]",25650,26299,0.938910569105691,0.9404181184668989
79,79,0.2,1.487212300300598,0.9752637468030706,1.4990580081939695,0.9630772292993632,"[10, 20, 7, 10]",25650,26299,0.938910569105691,0.9404181184668989
80,80,0.2,1.4869892597198486,0.9757432864450148,1.4963067770004272,0.9660628980891725,"[10, 20, 7, 10]",25650,26299,0.938910569105691,0.9404181184668989
81,81,0.2,1.4872807264328003,0.9749840153452716,1.507358431816101,0.9543192675159232,"[10, 20, 7, 10]",25650,26299,0.938910569105691,0.9404181184668989
82,82,0.2,1.4856550693511963,0.9766624040920728,1.4935946464538574,0.968351910828026,"[10, 20, 7, 10]",25650,26299,0.938910569105691,0.9404181184668989
83,83,0.2,1.4834052324295044,0.979040121483377,1.492625713348389,0.9687500000000006,"[10, 20, 7, 10]",25650,26299,0.938910569105691,0.9404181184668989
84,84,0.2,1.4824658632278442,0.9800191815856784,1.4907721281051636,0.970541401273886,"[10, 20, 7, 10]",25650,26299,0.938910569105691,0.9404181184668989
85,85,0.2,1.4822477102279663,0.980099104859336,1.4998552799224854,0.9618829617834398,"[10, 20, 7, 10]",25650,26299,0.938910569105691,0.9404181184668989
86,86,0.2,1.482074737548828,0.9803788363171356,1.4957062005996704,0.9661624203821662,"[10, 20, 7, 10]",25650,26299,0.938910569105691,0.9404181184668989
87,87,0.2,1.481086492538452,0.9814178388746808,1.4920098781585691,0.9700437898089174,"[10, 20, 7, 10]",25650,26299,0.938910569105691,0.9404181184668989
88,88,0.2,1.4809781312942505,0.981377877237852,1.4932464361190796,0.9676552547770706,"[10, 20, 7, 10]",25650,26299,0.938910569105691,0.9404181184668989
89,89,0.2,1.4807546138763428,0.9815577046035812,1.4904043674468994,0.9712380573248408,"[10, 20, 7, 10]",25650,26299,0.938910569105691,0.9404181184668989
90,90,0.2,1.4805550575256348,0.9817974744245532,1.4901107549667358,0.9717356687898092,"[10, 20, 7, 10]",25650,26299,0.938910569105691,0.9404181184668989
91,91,0.2,1.4801340103149414,0.9821771099744244,1.488519549369812,0.9729299363057332,"[10, 20, 7, 10]",25650,26299,0.938910569105691,0.9404181184668989
92,92,0.2,1.478735089302063,0.9834159207161124,1.4887068271636963,0.9725318471337584,"[10, 20, 7, 10]",25650,26299,0.938910569105691,0.9404181184668989
93,93,0.2,1.4780763387680054,0.9842750959079272,1.489996075630188,0.9711385350318475,"[10, 20, 7, 10]",25650,26299,0.938910569105691,0.9404181184668989
94,94,0.2,1.478245735168457,0.984035326086956,1.4916115999221802,0.9707404458598728,"[10, 20, 7, 10]",25650,26299,0.938910569105691,0.9404181184668989
95,95,0.2,1.478683590888977,0.983395939897698,1.4915851354599,0.9701433121019116,"[10, 20, 7, 10]",25650,26299,0.938910569105691,0.9404181184668989
96,96,0.2,1.478457808494568,0.983955402813298,1.4903793334960938,0.971536624203822,"[10, 20, 7, 10]",25650,26299,0.938910569105691,0.9404181184668989
97,97,0.2,1.477947235107422,0.9841352301790276,1.4896981716156006,0.9719347133757966,"[10, 20, 7, 10]",25650,26299,0.938910569105691,0.9404181184668989
98,98,0.2,1.4778996706008911,0.9842351342710997,1.4881762266159058,0.9734275477707014,"[10, 20, 7, 10]",25650,26299,0.938910569105691,0.9404181184668989
99,99,0.2,1.4786462783813477,0.9833759590792844,1.49370539188385,0.9675557324840768,"[10, 20, 7, 10]",25650,26299,0.938910569105691,0.9404181184668989
100,100,0.2,1.4786195755004885,0.9834958439897692,1.4910061359405518,0.970441878980892,"[10, 20, 7, 10]",25650,26299,0.938910569105691,0.9404181184668989
101,101,0.2,1.4831197261810305,0.9787204283887476,1.4885239601135254,0.973228503184714,"[10, 20, 7, 10]",25650,26299,0.938910569105691,0.9404181184668989
102,102,0.2,1.4810099601745603,0.981078164961638,1.4890671968460083,0.972631369426752,"[10, 20, 7, 10]",25650,26299,0.938910569105691,0.9404181184668989
103,103,0.2,1.477465033531189,0.9848745204603576,1.4903308153152466,0.970640923566879,"[10, 20, 7, 10]",25650,26299,0.938910569105691,0.9404181184668989
104,104,0.2,1.4777921438217163,0.9840353260869568,1.4920601844787598,0.9693471337579624,"[10, 20, 7, 10]",25650,26299,0.938910569105691,0.9404181184668989
105,105,0.2,1.4770711660385132,0.9848145780051146,1.4876755475997925,0.9737261146496818,"[10, 20, 7, 10]",25650,26299,0.938910569105691,0.9404181184668989
106,106,0.2,1.4772313833236694,0.984774616368286,1.4917845726013184,0.9697452229299364,"[10, 20, 7, 10]",25650,26299,0.938910569105691,0.9404181184668989
107,107,0.2,1.4767825603485107,0.9852941176470578,1.488072156906128,0.9734275477707012,"[10, 20, 7, 10]",25650,26299,0.938910569105691,0.9404181184668989
108,108,0.2,1.475698709487915,0.9864330242966745,1.4895706176757812,0.9714371019108284,"[10, 20, 7, 10]",25650,26299,0.938910569105691,0.9404181184668989
109,109,0.2,1.4752650260925293,0.9868126598465462,1.4888510704040527,0.9719347133757968,"[10, 20, 7, 10]",25650,26299,0.938910569105691,0.9404181184668989
110,110,0.2,1.4752528667449951,0.986932544757032,1.4881246089935305,0.9730294585987266,"[10, 20, 7, 10]",25650,26299,0.938910569105691,0.9404181184668989
111,111,0.2,1.4751373529434204,0.9869525255754464,1.4892936944961548,0.97203423566879,"[10, 20, 7, 10]",25650,26299,0.938910569105691,0.9404181184668989
112,112,0.2,1.47451913356781,0.9875319693094616,1.4886159896850586,0.9724323248407648,"[10, 20, 7, 10]",25650,26299,0.938910569105691,0.9404181184668989
113,113,0.2,1.4744833707809448,0.9875519501278762,1.4890934228897097,0.9720342356687902,"[10, 20, 7, 10]",25650,26299,0.938910569105691,0.9404181184668989
114,114,0.2,1.4740159511566162,0.9880115089514054,1.4889553785324097,0.9720342356687904,"[10, 20, 7, 10]",25650,26299,0.938910569105691,0.9404181184668989
115,115,0.2,1.4736521244049072,0.9885310102301772,1.488472819328308,0.9724323248407648,"[10, 20, 7, 10]",25650,26299,0.938910569105691,0.9404181184668989
116,116,0.2,1.47405743598938,0.9881114130434768,1.488803148269653,0.9724323248407646,"[10, 20, 7, 10]",25650,26299,0.938910569105691,0.9404181184668989
117,117,0.2,1.473777174949646,0.9885509910485916,1.4878919124603271,0.973228503184714,"[10, 20, 7, 10]",25650,26299,0.938910569105691,0.9404181184668989
118,118,0.2,1.4736907482147217,0.9883511828644486,1.4883521795272827,0.972929936305733,"[10, 20, 7, 10]",25650,26299,0.938910569105691,0.9404181184668989
