,epoch,theta,train_loss,train_accuracy,validation_loss,validation_accuracy,test_accuracy,ranks,# effective parameters,cr_test,# effective parameters train,cr_train
0,0,0.3,2.2903122901916504,0.1385468244552612,2.260579824447632,0.2372611761093139,0.2363654971122741,"[6, 10, 58, 10]",86270,0.7996051103368177,89870,0.7912427409988385
1,1,0.3,1.811998724937439,0.3640303313732147,1.540061354637146,0.407941997051239,0.4138137698173523,"[6, 10, 29, 10]",48570,0.887177700348432,49647,0.8846759581881534
2,2,0.3,1.0073565244674685,0.653012752532959,0.8986168503761292,0.6668989658355713,0.6709793210029602,"[6, 10, 6, 10]",18670,0.9566318234610918,18942,0.956
3,3,0.3,0.6538812518119812,0.7952958345413208,0.6254522204399109,0.7973729372024536,0.793192446231842,"[6, 10, 6, 10]",18670,0.9566318234610918,18942,0.956
4,4,0.3,1.1947157382965088,0.5805023312568665,1.6262452602386477,0.4590962827205658,0.4534235596656799,"[6, 10, 6, 10]",18670,0.9566318234610918,18942,0.956
5,5,0.3,1.0569289922714231,0.6790078282356262,1.0864397287368774,0.614749014377594,0.612858235836029,"[6, 10, 6, 10]",18670,0.9566318234610918,18942,0.956
6,6,0.3,1.0042734146118164,0.6759306788444519,0.8276695013046265,0.7283042073249817,0.7293989658355713,"[6, 10, 6, 10]",18670,0.9566318234610918,18942,0.956
7,7,0.3,0.7065846920013428,0.7773340940475464,0.6334465742111206,0.8056327104568481,0.8012540340423584,"[6, 10, 6, 10]",18670,0.9566318234610918,18942,0.956
8,8,0.3,0.6421374678611755,0.7932979464530945,0.6572989225387573,0.7811505198478699,0.7829418778419495,"[6, 10, 6, 10]",18670,0.9566318234610918,18942,0.956
9,9,0.3,0.5633671283721924,0.8196932673454285,0.7175266742706299,0.7471137642860413,0.7453222274780273,"[6, 10, 6, 10]",18670,0.9566318234610918,18942,0.956
10,10,0.3,0.4876112043857574,0.8516214489936829,0.4731406569480896,0.8563889861106873,0.850119411945343,"[6, 10, 6, 10]",18670,0.9566318234610918,18942,0.956
11,11,0.3,0.4449147880077362,0.8657479882240295,0.490349531173706,0.8572851419448853,0.8528064489364624,"[6, 10, 6, 10]",18670,0.9566318234610918,18942,0.956
12,12,0.3,0.4105130732059479,0.8764373660087585,0.4138921201229095,0.8786822557449341,0.8759952187538147,"[6, 10, 6, 10]",18670,0.9566318234610918,18942,0.956
13,13,0.3,0.3852521181106567,0.8848496675491333,0.399977296590805,0.8797773122787476,0.8773885369300842,"[6, 10, 6, 10]",18670,0.9566318234610918,18942,0.956
14,14,0.3,0.3666828870773315,0.8911228775978088,0.3662537038326263,0.8950040340423584,0.8888334035873413,"[6, 10, 6, 10]",18670,0.9566318234610918,18942,0.956
15,15,0.3,0.3557501435279846,0.8942008018493652,0.3636015951633453,0.8909235596656799,0.8863455057144165,"[6, 10, 6, 10]",18670,0.9566318234610918,18942,0.956
16,16,0.3,0.3429448008537292,0.8981776237487793,0.3993045687675476,0.87639319896698,0.8733081817626953,"[6, 10, 6, 10]",18670,0.9566318234610918,18942,0.956
17,17,0.3,0.3297187089920044,0.9025529026985168,0.3243383169174194,0.9046574831008912,0.9028663039207458,"[6, 10, 6, 10]",18670,0.9566318234610918,18942,0.956
18,18,0.3,0.3180136978626251,0.9055105447769164,0.3079742193222046,0.910330295562744,0.9068471789360046,"[6, 10, 6, 10]",18670,0.9566318234610918,18942,0.956
19,19,0.3,0.3114799261093139,0.9071686267852784,0.3320012390613556,0.8990843892097473,0.9001792669296265,"[6, 10, 6, 10]",18670,0.9566318234610918,18942,0.956
20,20,0.3,0.307533860206604,0.9081876873970032,0.3328830003738403,0.8962976932525635,0.8942078351974487,"[6, 10, 6, 10]",18670,0.9566318234610918,18942,0.956
21,21,0.3,0.3003517389297485,0.9103657603263856,0.309047669172287,0.9072452187538148,0.9027666449546814,"[6, 10, 6, 10]",18670,0.9566318234610918,18942,0.956
22,22,0.3,0.3005381822586059,0.9099463224411012,0.3236528635025024,0.9001790881156921,0.8989847898483276,"[6, 10, 6, 10]",18670,0.9566318234610918,18942,0.956
