,epoch,theta,train_loss,train_accuracy,validation_loss,validation_accuracy,test_accuracy,ranks,# effective parameters,cr_test,# effective parameters train,cr_train
14,14,0.11,0.2351914495229721,0.930327832698822,0.2823357880115509,0.9139130115509032,0.914112150669098,"[15, 45, 93, 10]",151425,0.6482578397212544,162424,0.6227084785133565
15,15,0.11,0.2231040000915527,0.9332448840141296,0.236652597784996,0.9292394518852234,0.9274481534957886,"[15, 45, 89, 10]",146225,0.6603368176538909,156496,0.6364785133565621
16,16,0.11,0.2209594249725341,0.9352623224258424,0.235754057765007,0.9312301874160768,0.9328224658966064,"[15, 45, 86, 10]",142325,0.6693960511033682,152071,0.6467572590011614
17,17,0.11,0.2025909274816513,0.9391794204711914,0.3368777632713318,0.890625,0.890625,"[15, 45, 81, 10]",135825,0.6844947735191638,144736,0.6637955865272939
18,18,0.11,0.1888404190540313,0.9433157444000244,0.2095639556646347,0.9399880766868592,0.9380970001220704,"[15, 45, 78, 10]",131925,0.6935540069686411,140359,0.6739628339140534
19,19,0.11,0.1798453778028488,0.945673167705536,0.1819356083869934,0.9454615116119384,0.9455610513687134,"[15, 45, 76, 10]",129325,0.6995934959349593,137451,0.6807177700348432
20,20,0.11,0.1741972416639328,0.9486708641052246,0.1843727678060531,0.9444662928581238,0.9458599090576172,"[15, 45, 73, 10]",125425,0.7086527293844367,133104,0.690815331010453
21,21,0.11,0.1689025163650512,0.9483713507652284,0.208939790725708,0.9344147443771362,0.9386942386627196,"[15, 45, 70, 10]",121525,0.717711962833914,128775,0.7008710801393728
22,22,0.11,0.1708681732416153,0.948011875152588,0.2025564461946487,0.9399879574775696,0.93958979845047,"[15, 45, 68, 10]",118925,0.7237514518002324,125899,0.7075516840882694
23,23,0.11,0.1624946743249893,0.9505891799926758,0.2251584976911544,0.9320260882377625,0.9298366904258728,"[15, 45, 67, 10]",117625,0.7267711962833914,124464,0.7108850174216028
24,24,0.11,0.1602179110050201,0.9518477320671082,0.1795363128185272,0.9467557072639464,0.945262849330902,"[15, 45, 64, 10]",113725,0.7358304297328688,120171,0.7208571428571429
25,25,0.11,0.1537389308214187,0.953046441078186,0.1663788855075836,0.9479498267173768,0.9474523663520812,"[15, 45, 61, 10]",109825,0.7448896631823461,115896,0.7307874564459931
26,26,0.11,0.1506258100271225,0.9535061120986938,0.1593561768531799,0.9509352445602416,0.9507367610931396,"[15, 45, 59, 10]",107225,0.7509291521486643,113056,0.7373844367015099
27,27,0.11,0.1475094258785247,0.9544654488563538,0.1470405757427215,0.9557127356529236,0.9544188976287842,"[15, 45, 58, 10]",105925,0.7539488966318235,111639,0.7406759581881532
28,28,0.11,0.1420310586690902,0.9563041925430298,0.1557331830263137,0.9542198181152344,0.9521299004554749,"[15, 45, 57, 10]",104625,0.7569686411149825,110224,0.7439628339140534
29,29,0.11,0.1412067413330078,0.956903040409088,0.1492010802030563,0.9544188380241394,0.9546180367469788,"[15, 45, 54, 10]",100725,0.76602787456446,105991,0.7537955865272938
30,30,0.11,0.1348877698183059,0.9589614272117616,0.1520012617111206,0.9556129574775696,0.9557125568389891,"[15, 45, 53, 10]",99425,0.769047619047619,104584,0.7570638792102207
31,31,0.11,0.1367980241775512,0.9579015374183656,0.1522577852010727,0.9532245993614196,0.9514330625534058,"[15, 45, 51, 10]",96825,0.7750871080139373,101776,0.7635865272938444
32,32,0.11,0.1825961321592331,0.9508883953094482,0.3253089189529419,0.8964968323707581,0.8940085768699646,"[15, 45, 50, 10]",95525,0.7781068524970964,100375,0.7668408826945412
33,33,0.11,0.178087905049324,0.9501099586486816,0.2546321749687195,0.9187898635864258,0.914709448814392,"[15, 45, 47, 10]",91625,0.7871660859465738,96184,0.7765760743321719
34,34,0.11,0.1460825800895691,0.9548853635787964,0.1573435664176941,0.9538215398788452,0.9518311023712158,"[15, 45, 46, 10]",90325,0.7901858304297329,94791,0.7798118466898954
35,35,0.11,0.1475000083446502,0.953746259212494,0.1441234201192855,0.9546177983283995,0.9552148580551147,"[15, 45, 45, 10]",89025,0.793205574912892,93400,0.7830429732868758
36,36,0.11,0.1380245238542556,0.9574220776557922,0.1635723263025283,0.9503383636474608,0.9496415257453918,"[15, 45, 44, 10]",87725,0.7962253193960511,92011,0.7862694541231127
37,37,0.11,0.1949337869882583,0.9499489068984984,0.1599001437425613,0.9519306421279908,0.952428102493286,"[15, 45, 42, 10]",85125,0.8022648083623694,89239,0.7927084785133566
38,38,0.11,0.1373610943555832,0.9582817554473876,0.202494814991951,0.9374001026153564,0.9384950399398804,"[15, 45, 40, 10]",82525,0.8083042973286876,86475,0.7991289198606272
39,39,0.11,0.1338943839073181,0.9581621885299684,0.4201831221580505,0.8689290285110474,0.8628578186035156,"[15, 45, 39, 10]",81225,0.8113240418118467,85096,0.8023321718931475
40,40,0.11,0.1323920786380767,0.9590411186218262,0.1494911611080169,0.955414056777954,0.9559118747711182,"[15, 45, 38, 10]",79925,0.8143437862950058,83719,0.8055307781649245
41,41,0.11,0.1255543828010559,0.9617384672164916,0.1489152461290359,0.953025221824646,0.9546177387237548,"[15, 45, 37, 10]",78625,0.8173635307781649,82344,0.8087247386759582
42,42,0.11,0.1275323033332824,0.960459530353546,0.1382083743810653,0.957703411579132,0.9578027725219728,"[15, 45, 37, 10]",78625,0.8173635307781649,82344,0.8087247386759582
43,43,0.11,0.1342658847570419,0.9573421478271484,0.7099229097366333,0.7853303551673889,0.7838377356529236,"[15, 45, 36, 10]",77325,0.820383275261324,80971,0.8119140534262486
44,44,0.11,0.1672350764274597,0.9523672461509703,0.1721589863300323,0.947551965713501,0.9457602500915528,"[15, 45, 34, 10]",74725,0.8264227642276423,78231,0.8182787456445992
45,45,0.11,0.135129377245903,0.9580618739128112,0.1325926035642624,0.9603902101516724,0.956309735774994,"[15, 45, 33, 10]",73425,0.8294425087108014,76864,0.8214541231126598
46,46,0.11,0.1321416646242141,0.958101749420166,0.3756900429725647,0.8853504657745361,0.8829615116119385,"[15, 45, 32, 10]",72125,0.8324622531939605,75499,0.8246248548199768
47,47,0.11,0.1312386691570282,0.9593400955200196,0.1295315325260162,0.9597933292388916,0.9603899121284484,"[15, 45, 31, 10]",70825,0.8354819976771196,74136,0.8277909407665505
48,48,0.11,0.1237712502479553,0.9612191319465636,0.1347346156835556,0.9584993720054626,0.9545182585716248,"[15, 45, 30, 10]",69525,0.8385017421602787,72775,0.8309523809523809
49,49,0.11,0.3302077353000641,0.908048152923584,0.2227076143026352,0.933120608329773,0.9300361275672911,"[15, 45, 30, 10]",69525,0.8385017421602787,72775,0.8309523809523809
50,50,0.11,0.1953018903732299,0.9383806586265564,0.3729385435581207,0.8902268409729004,0.8892316818237305,"[15, 45, 30, 10]",69525,0.8385017421602787,72775,0.8309523809523809
51,51,0.11,0.1788659542798996,0.9441546201705932,0.1796871423721313,0.944466471672058,0.9460591673851012,"[15, 45, 29, 10]",68225,0.8415214866434378,71416,0.8341091753774681
52,52,0.11,0.1818493753671646,0.942296266555786,0.6613731384277344,0.7962777614593506,0.7983678579330444,"[15, 45, 28, 10]",66925,0.844541231126597,70059,0.8372613240418119
53,53,0.11,0.4306683242321014,0.8880478143692017,0.3886273503303528,0.8843551278114319,0.8837577700614929,"[15, 45, 28, 10]",66925,0.844541231126597,70059,0.8372613240418119
54,54,0.11,0.4079552590847015,0.889985203742981,4.906154632568359,0.4269506633281708,0.425358384847641,"[15, 45, 27, 10]",65625,0.8475609756097561,68704,0.8404088269454123
55,55,0.11,0.2245435118675232,0.934323787689209,0.6553118228912354,0.793789803981781,0.7881171107292175,"[15, 45, 27, 10]",65625,0.8475609756097561,68704,0.8404088269454123
56,56,0.11,0.2031018733978271,0.94091796875,0.3839530944824219,0.8726114630699158,0.8753976225852966,"[15, 45, 27, 10]",65625,0.8475609756097561,68704,0.8404088269454123
57,57,0.11,0.2265598177909851,0.936802089214325,0.2096196562051773,0.9354099631309508,0.9379975199699402,"[15, 45, 26, 10]",64325,0.8505807200929152,67351,0.8435516840882694
58,58,0.11,0.161711499094963,0.9500694870948792,0.2624298930168152,0.9184911847114564,0.9163014888763428,"[15, 45, 26, 10]",64325,0.8505807200929152,67351,0.8435516840882694
59,59,0.11,0.1437803953886032,0.9553646445274352,0.1690661609172821,0.9500397443771362,0.9495422840118408,"[15, 45, 26, 10]",64325,0.8505807200929152,67351,0.8435516840882694
60,60,0.11,0.1407474428415298,0.9557438492774964,0.1529981940984726,0.9529261589050292,0.9511345028877258,"[15, 45, 25, 10]",63025,0.8536004645760743,66000,0.8466898954703833
61,61,0.11,0.1344142854213714,0.9580215215682985,0.2446982860565185,0.9240645170211792,0.9255571961402892,"[15, 45, 25, 10]",63025,0.8536004645760743,66000,0.8466898954703833
62,62,0.11,0.1306546330451965,0.9591408371925354,0.2014485001564026,0.9375993013381958,0.9408836960792542,"[15, 45, 25, 10]",63025,0.8536004645760743,66000,0.8466898954703833
63,63,0.11,0.1949422955513,0.9492698907852172,0.2150906324386596,0.9350117444992064,0.9372013211250304,"[15, 45, 25, 10]",63025,0.8536004645760743,66000,0.8466898954703833
64,64,0.11,0.1434319913387298,0.9548844695091248,0.1536388099193573,0.95342355966568,0.9493430852890016,"[15, 45, 25, 10]",63025,0.8536004645760743,66000,0.8466898954703833
65,65,0.11,0.1437613070011139,0.9549643397331238,0.8520625233650208,0.7722927927970886,0.7718948721885681,"[15, 45, 24, 10]",61725,0.8566202090592334,64651,0.8498234610917538
66,66,0.11,0.1367853730916977,0.9577822089195251,0.1470335721969604,0.9559116363525392,0.9519306421279908,"[15, 45, 24, 10]",61725,0.8566202090592334,64651,0.8498234610917538
67,67,0.11,0.1457654535770416,0.9545059204101562,0.1423492580652237,0.9577032327651978,0.9586983919143676,"[15, 45, 24, 10]",61725,0.8566202090592334,64651,0.8498234610917538
68,68,0.11,0.1303246468305587,0.9591007828712464,0.1505744159221649,0.9546177387237548,0.9554142951965332,"[15, 45, 24, 10]",61725,0.8566202090592334,64651,0.8498234610917538
69,69,0.11,0.1299775838851928,0.9587807655334472,0.1770828068256378,0.9444665908813475,0.9471536874771118,"[15, 45, 24, 10]",61725,0.8566202090592334,64651,0.8498234610917538
