,epoch,theta,train_loss,train_accuracy,validation_loss,validation_accuracy,test_accuracy,ranks,# effective parameters,cr_test,# effective parameters train,cr_train
21,21,0.15,0.2633393704891205,0.922574520111084,0.371987909078598,0.876990556716919,0.8806728720664978,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
22,22,0.15,0.2920029163360595,0.9124844670295716,0.2013602703809738,0.9420780539512634,0.946855366230011,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
23,23,0.15,0.2184149026870727,0.9338648915290833,0.1829465329647064,0.9436700344085692,0.9481486082077026,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
24,24,0.15,0.3784817159175873,0.8841502666473389,0.4367061555385589,0.8631570339202881,0.8635549545288086,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
25,25,0.15,0.8219605684280396,0.7352741360664368,1.3041387796401978,0.5099520683288574,0.513236403465271,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
26,26,0.15,0.659350574016571,0.7987930178642273,0.5341770648956299,0.8331009745597839,0.8334990739822388,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
27,27,0.15,0.4298779964447021,0.8698241710662842,0.4208181798458099,0.866938591003418,0.8686307072639465,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
28,28,0.15,0.3524589836597442,0.8959193825721741,0.3562212884426117,0.8976909518241882,0.9025675654411316,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
29,29,0.15,0.456308513879776,0.8614721894264221,0.7934234738349915,0.7212377786636353,0.7233279347419739,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
30,30,0.15,0.4569432437419891,0.859713613986969,0.3964269161224365,0.8744029998779297,0.8742038011550903,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
31,31,0.15,0.3351135551929474,0.901453971862793,0.4467540383338928,0.8599721193313599,0.8681332468986511,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
32,32,0.15,0.3725222051143646,0.8853297233581543,0.2978276312351227,0.9078422784805298,0.9139132499694824,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
33,33,0.15,0.2565702497959137,0.9236533641815186,0.3755566477775574,0.881469190120697,0.8823646306991577,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
34,34,0.15,0.2438320070505142,0.9267309308052064,0.2388482540845871,0.9289411306381226,0.9314290285110474,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
35,35,0.15,0.2579202353954315,0.9223347306251526,0.4497461318969726,0.8593747615814209,0.8582800626754761,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
36,36,0.15,0.2430447936058044,0.9266507625579834,0.3535847663879394,0.892814040184021,0.8930137157440186,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
37,37,0.15,0.2041302174329757,0.9383399486541748,0.1945796757936477,0.9394903182983398,0.945163071155548,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
38,38,0.15,0.1898491084575653,0.9424359798431396,0.1952851265668869,0.940883457660675,0.9438693523406982,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
39,39,0.15,0.1873072981834411,0.9433959126472472,0.2408725321292877,0.9245618581771852,0.9277466535568236,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
40,40,0.15,0.2918218374252319,0.90982586145401,0.4513623118400574,0.8633557558059692,0.8600717782974243,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
41,41,0.15,0.2190066874027252,0.9335244297981262,0.2931290566921234,0.906448781490326,0.9134154319763184,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
42,42,0.15,0.208947941660881,0.9362818598747252,0.254509687423706,0.9214765429496764,0.9252588152885436,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
43,43,0.15,0.2028995603322982,0.9385602474212646,0.245951622724533,0.9218748807907104,0.9238652586936952,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
44,44,0.15,0.2040558010339737,0.936781644821167,2.3028011322021484,0.617834210395813,0.622113823890686,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
45,45,0.15,0.2148797214031219,0.9342440366744996,0.3191474080085754,0.9026671051979064,0.90794175863266,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
46,46,0.15,0.2297358512878418,0.9292675256729126,0.268248587846756,0.9165006279945374,0.9221734404563904,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
47,47,0.15,0.255177766084671,0.9202365279197692,0.6824321150779724,0.7848331928253174,0.7871216535568237,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
48,48,0.15,0.2353049218654632,0.927330493927002,0.2298621833324432,0.9283435344696044,0.9274483323097228,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
49,49,0.15,0.6671513915061951,0.7869444489479065,0.5135812163352966,0.832802414894104,0.8317075967788696,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
50,50,0.15,0.4345883727073669,0.8626900911331177,0.5834710597991943,0.8145899176597595,0.8124998211860657,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
51,51,0.15,0.3555777966976166,0.889784574508667,0.3233745694160461,0.9014728665351868,0.8997806906700134,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
52,52,0.15,0.3582852184772491,0.8883269429206848,0.4542681574821472,0.8547971844673157,0.8546974658966064,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
53,53,0.15,0.4424903690814972,0.8605532050132751,0.7195949554443359,0.7442277669906616,0.7392517328262329,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
54,54,0.15,0.3976358473300934,0.8740401864051819,0.3412314355373382,0.8917196393013,0.8846537470817566,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
55,55,0.15,0.3124049603939056,0.9032120108604432,0.4881065487861633,0.8333993554115295,0.836385190486908,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
56,56,0.15,0.2732288837432861,0.914741039276123,0.2944056689739227,0.9080414772033693,0.9113255143165588,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
57,57,0.15,0.4549744427204132,0.8565578460693359,1.184243083000183,0.6168389916419983,0.6213178038597107,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
58,58,0.15,0.6964983940124512,0.7971339225769043,0.6020849347114563,0.8104100227355957,0.8081209063529968,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
59,59,0.15,0.3853151500225067,0.8781366944313049,0.4096936583518982,0.866142749786377,0.8697253465652466,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
60,60,0.15,0.3286052346229553,0.8983767032623291,0.359181135892868,0.8894304037094116,0.8902269601821899,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
61,61,0.15,0.3323870599269867,0.8969593048095703,0.466211199760437,0.8589767217636108,0.8614646792411804,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
62,62,0.15,0.5192325115203857,0.841750979423523,0.6250672936439514,0.7826431393623352,0.7819467782974243,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
63,63,0.15,0.3845803141593933,0.8782757520675659,0.4270938038825989,0.8647491931915283,0.86285799741745,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
64,64,0.15,0.3139377534389496,0.9017733335494996,0.3635284900665283,0.8867437243461609,0.8913220763206482,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
65,65,0.15,0.2689150273799896,0.9166603088378906,0.2514137327671051,0.923467457294464,0.9263534545898438,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
66,66,0.15,0.3522777557373047,0.9025930166244508,0.3921163082122803,0.8797772526741028,0.8831606507301331,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
67,67,0.15,0.2643663287162781,0.9192979335784912,0.3254843056201935,0.8950037956237793,0.896098792552948,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
68,68,0.15,0.249053880572319,0.923973023891449,0.2596510052680969,0.9201828837394714,0.921974241733551,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
69,69,0.15,0.2319452464580536,0.929368257522583,0.2545272409915924,0.9209789633750916,0.92316871881485,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
70,70,0.15,0.2280243337154388,0.9297475814819336,0.30010986328125,0.9063495397567748,0.9051554203033448,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
71,71,0.15,0.4640335738658905,0.8645101189613342,0.807624876499176,0.7318868041038513,0.73228520154953,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
72,72,0.15,0.5373138785362244,0.8324998021125793,0.4869024157524109,0.8496220707893372,0.8512143492698669,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
73,73,0.15,0.3654750883579254,0.8883866667747498,0.4254115223884582,0.8621612787246704,0.8587778210639954,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
74,74,0.15,0.3201427459716797,0.902992308139801,0.372978925704956,0.8847532272338867,0.8870419263839722,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
75,75,0.15,0.3654175698757171,0.8884266018867493,0.5131683945655823,0.8298168182373047,0.834494411945343,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
76,76,0.15,0.3311935663223266,0.8966781497001648,0.3164310753345489,0.9034633040428162,0.9020702242851256,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
77,77,0.15,0.2633072733879089,0.9189775586128236,0.7182384729385376,0.7545780539512634,0.7594545483589172,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
78,78,0.15,0.243306428194046,0.9259914755821228,0.2332997620105743,0.9322252869606018,0.9300358295440674,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
79,79,0.15,0.2297259271144867,0.9295682907104492,0.286340594291687,0.9127190113067628,0.9105294942855836,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
80,80,0.15,0.223246768116951,0.932106077671051,0.4289798438549042,0.8707203269004822,0.8705217242240906,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
81,81,0.15,0.4679180085659027,0.8532808423042297,0.4720247387886047,0.8483281135559082,0.845342218875885,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
82,82,0.15,0.3650807738304138,0.8859882354736328,0.4334255456924438,0.8623606562614441,0.8645499348640442,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
83,83,0.15,0.3004063069820404,0.9071886539459229,0.306809663772583,0.9062498211860656,0.9056527614593506,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
84,84,0.15,0.4323501288890838,0.8605930209159851,1.108134388923645,0.6000197529792786,0.6040007472038269,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
85,85,0.15,0.565190315246582,0.8185531497001648,0.840483546257019,0.7328823208808899,0.7325836420059204,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
86,86,0.15,0.4011735916137695,0.8726012110710144,0.4348183572292328,0.8628585934638977,0.8668392300605774,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
87,87,0.15,0.3433873057365417,0.8927221298217773,1.0704200267791748,0.660529613494873,0.6563495993614197,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
88,88,0.15,0.3937007784843445,0.8748393654823303,0.4678899049758911,0.8491243124008179,0.8545976877212524,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
89,89,0.15,0.3507316708564758,0.8890056014060974,0.3396459221839905,0.8935114741325378,0.8941084146499634,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
90,90,0.15,0.2864669263362884,0.9114446640014648,0.6934003233909607,0.7894110679626465,0.7945858836174011,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
91,91,0.15,0.3436701893806457,0.893402099609375,0.3341314196586609,0.8929139375686646,0.8942077159881592,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
92,92,0.15,0.301787257194519,0.9060297608375548,0.273143321275711,0.9142117500305176,0.9161024689674376,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
93,93,0.15,0.2949147820472717,0.9082478880882264,0.5706173181533813,0.8043391704559326,0.8094146847724915,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
94,94,0.15,0.2985341250896454,0.9072285890579224,0.323487788438797,0.8970935344696045,0.9050557017326356,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
95,95,0.15,0.6132696866989136,0.8036284446716309,0.5635597109794617,0.8154858350753784,0.8211584091186523,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
96,96,0.15,0.6105807423591614,0.8143780827522278,0.5815503001213074,0.8240446448326111,0.8270300626754761,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
97,97,0.15,0.3683656752109527,0.8848095536231995,0.4904108047485351,0.8434514403343201,0.8485269546508789,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
98,98,0.15,0.3243219554424286,0.8980768322944641,0.3623804748058319,0.8871417045593262,0.8900275230407715,"[13, 31, 17, 10]",44835,0.8958536585365854,46354,0.8923252032520326
